case_id,n_tumor_components,laterality,left_frac,bbox_extent_x,bbox_extent_y,bbox_extent_z,bbox_voxels,t1ce_brain_mean,t1ce_brain_std,t1ce_brain_p1,t1ce_brain_p99
BraTS2021_01627,1,left,0.05756754117116321,128,166,149,3165952,280.1560470667657,95.64774623699506,72.76755142211914,704.5463256835938
BraTS2021_01628,1,right,1.0,129,169,131,2855931,2133.546022036466,566.6491481626883,700.0394885253907,3226.2781982421793
BraTS2021_01629,3,left,0.0665329383975104,139,178,136,3364912,679.1411563483678,124.419930457448,310.5335983276367,928.814599609375
BraTS2021_01630,1,right,1.0,138,170,141,3307860,765.2619510540766,139.15079379911796,373.6185772705078,1059.492138671876
BraTS2021_01631,1,right,0.9968094844517912,132,176,144,3345408,392.5902293373204,65.64299753389106,205.13217529296875,567.516749267578
BraTS2021_01632,1,right,1.0,135,161,147,3195045,549.6854299433181,101.37428790627504,261.85762786865234,837.6931640624978
BraTS2021_01633,3,right,1.0,137,176,132,3182784,455.0451978567011,133.8778319955451,147.68304626464842,886.2103533935539
BraTS2021_01634,2,left,0.00041851813578588405,145,172,146,3641240,418.64554947155733,129.98947634690322,119.91676406860351,875.2180114746095
BraTS2021_01635,1,left,0.0,131,151,142,2808902,162.49939859969172,51.075545739210035,31.001343841552735,292.90019653320365
BraTS2021_01636,90,right,0.9995080354214496,141,174,149,3655566,485.54502176555127,77.14953604004633,275.59364624023436,803.5714599609366
BraTS2021_01637,1,left,0.0,138,179,122,3013644,3461.934258580787,971.1350847622297,1169.5658447265625,5425.213964843755
BraTS2021_01638,2,left,0.10523579771593808,135,167,139,3133755,959.6382839112886,348.28399981643213,205.88283935546875,2229.8417431640605
BraTS2021_01639,1,right,1.0,137,166,140,3183880,1164.0526875206278,414.08695704944125,230.8396435546875,2500.014082031243
BraTS2021_01640,1,left,0.0,140,172,138,3323040,3454.4235738637312,820.3928057609485,1252.292647705078,6021.939794921875
BraTS2021_01641,2,bilateral/midline,0.5836876563493308,130,166,138,2978040,242.95103929961527,71.0585897037165,58.07359764099121,456.77688415527336
BraTS2021_01642,3,right,0.995058501930038,136,181,144,3544704,270.6002845604063,107.86383244292823,55.509712066650394,733.3001416015634
BraTS2021_01643,2,right,1.0,138,171,144,3398112,564.9508987993164,110.63817619888289,263.22790283203125,809.5567553710935
BraTS2021_01644,14,left,0.03046918811140881,128,160,132,2703360,2075.382673544925,436.7009956888087,1018.695590209961,3478.35799316406
BraTS2021_01645,6,left,0.14445524794022824,133,168,150,3351600,835.773095869079,318.4457018632817,155.80926528930664,2111.3059228515685
BraTS2021_01646,2,left,0.0027701755557038915,128,159,131,2666112,411.81854578121823,63.433153690060145,221.47829345703124,569.4813958740234
BraTS2021_01647,3,right,0.9987529098769538,133,169,143,3214211,449.9021606398979,117.84794640249908,235.72595092773437,974.2745092773407
BraTS2021_01648,4,right,0.9881884247781142,150,176,141,3722400,218.2278915300721,59.64623262433712,67.9357763671875,433.6564636230464
BraTS2021_01649,1,left,0.0,127,160,152,3088640,480.925883490298,165.691354816357,39.956282501220706,760.0003002929689
BraTS2021_01650,10,left,0.0048688387404646144,133,160,143,3043040,913.0985894632119,179.99989510508354,428.65817657470706,1715.8777636718753
BraTS2021_01651,3,left,0.0,139,170,144,3402720,829.95940520815,219.98491554186117,237.28713317871095,1427.4899658203124
BraTS2021_01652,1,left,0.0,132,172,141,3201264,3297.920602841882,931.5551890196825,1267.16625,6573.26080078127
BraTS2021_01653,2,right,0.9421331612095607,127,165,135,2828925,212.71211656575545,61.61781630947814,62.23225296020508,346.6620019531247
BraTS2021_01654,2,left,0.0,152,177,139,3739656,1997.8848918572303,680.8990986788242,509.75446350097656,4577.4913330078125
BraTS2021_01655,9,bilateral/midline,0.15454915583121823,143,161,144,3315312,778.4744187893923,228.8405073952566,193.7738067626953,1664.32990722656
BraTS2021_01656,2,right,0.9882277318640955,117,173,135,2732535,811.3893414884895,331.94405128212463,150.37170959472655,1908.7952734374985
BraTS2021_01657,1,left,0.0,136,162,129,2842128,567.8575316145879,166.84508626097528,124.0,865.0
BraTS2021_01658,2,left,0.06392850488914531,128,173,131,2900864,831.347246501467,188.56346811376926,290.0,1308.0
BraTS2021_01659,3,right,0.9991360809615556,120,156,132,2471040,863.5959464458182,239.64163879998958,330.0,1915.0
BraTS2021_01660,2,right,0.9255472538995937,124,171,135,2862540,812.3587080185752,218.80883873891997,301.0,1576.0
BraTS2021_01661,2,left,0.048682438407226525,128,144,125,2304000,863.1342492753623,233.72044189265628,278.0,1764.0
BraTS2021_01662,1,right,1.0,134,158,136,2879392,2190.978852790576,572.3054990820447,774.0,3534.0
BraTS2021_01663,1,left,0.0,145,185,140,3755500,2327.5935216167572,583.5115446297482,877.0,4151.0
BraTS2021_01664,3,left,0.002634005702595847,137,183,141,3535011,2231.901489331571,585.4900537044418,767.0,3815.0
BraTS2021_01665,2,right,1.0,134,178,140,3339280,2369.503138937465,599.5872326535612,703.0,4373.0
BraTS2021_01666,1,left,0.020420491211527413,134,160,143,3065920,1792.3854392814685,390.7585656481071,867.0,3053.0
